exchange,instrument_id,base_asset,quote_asset
MEXC,BR_USDT,BR,USDT
MEXC,RDNT_USDT,RDNT,USDT
MEXC,PERP_USDT,PERP,USDT
MEXC,APX_USDT,APX,USDT
MEXC,BMT_USDT,BMT,USDT
MEXC,LEVER_USDT,LEVER,USDT
MEXC,SOLV_USDT,SOLV,USDT
MEXC,BB_USDT,BB,USDT
MEXC,1INCH_USDT,1INCH,USDT
MEXC,SAFE_USDT,SAFE,USDT
MEXC,SCRT_USDT,SCRT,USDT
MEXC,API3_USDT,API3,USDT
MEXC,HNT_USDT,HNT,USDT
MEXC,AEVO_USDT,AEVO,USDT
MEXC,CLANKER_USDT,CLANKER,USDT
MEXC,AERO_USDT,AERO,USDT
MEXC,ZEN_USDT,ZEN,USDT
MEXC,LOOKS_USDT,LOOKS,USDT
MEXC,MYRIA_USDT,MYRIA,USDT
MEXC,HARRY_USDT,HARRY,USDT
MEXC,LQTY_USDT,LQTY,USDT
MEXC,CHEEMS_USDT,CHEEMS,USDT
MEXC,SWAN_USDT,SWAN,USDT
MEXC,J_USDT,J,USDT
MEXC,XCN_USDT,XCN,USDT
MEXC,MAV_USDT,MAV,USDT
MEXC,YZYSOL_USDT,YZYSOL,USDT
MEXC,COMP_USDT,COMP,USDT
MEXC,WAVES_USDT,WAVES,USDT
MEXC,AGLD_USDT,AGLD,USDT
MEXC,ICE_USDT,ICE,USDT
MEXC,MANEKI_USDT,MANEKI,USDT
MEXC,ASTR_USDT,ASTR,USDT
MEXC,SPELL_USDT,SPELL,USDT
MEXC,THE_USDT,THE,USDT
MEXC,COS_USDT,COS,USDT
MEXC,YFI_USDT,YFI,USDT
MEXC,DODO_USDT,DODO,USDT
MEXC,1000000PEIPEI_USDT,1000000PEIPEI,USDT
MEXC,10000LADYS_USDT,10000LADYS,USDT
MEXC,GMT_USDT,GMT,USDT
MEXC,1000BTT_USDT,1000BTT,USDT
MEXC,RED_USDT,RED,USDT
MEXC,SYN_USDT,SYN,USDT
MEXC,XDC_USDT,XDC,USDT
MEXC,LOKA_USDT,LOKA,USDT
MEXC,CLORE_USDT,CLORE,USDT
MEXC,D_USDT,D,USDT
MEXC,KMNO_USDT,KMNO,USDT
MEXC,DF_USDT,DF,USDT
MEXC,SNX_USDT,SNX,USDT
MEXC,BLUR_USDT,BLUR,USDT
MEXC,AIOZ_USDT,AIOZ,USDT
MEXC,ELON_USDT,ELON,USDT
MEXC,CPOOL_USDT,CPOOL,USDT
MEXC,BADGER_USDT,BADGER,USDT
MEXC,STORJ_USDT,STORJ,USDT
MEXC,TNSR_USDT,TNSR,USDT
MEXC,ETH_USDC,ETH,USDC
MEXC,AUDIO_USDT,AUDIO,USDT
MEXC,POND_USDT,POND,USDT
MEXC,CTSI_USDT,CTSI,USDT
MEXC,ALICE_USDT,ALICE,USDT
MEXC,OMNI_USDT,OMNI,USDT
MEXC,ATH_USDT,ATH,USDT
MEXC,SUPER_USDT,SUPER,USDT
MEXC,RVN_USDT,RVN,USDT
MEXC,PUMP_USDT,PUMP,USDT
MEXC,MAGA_USDT,MAGA,USDT
MEXC,FB_USDT,FB,USDT
MEXC,QTUM_USDT,QTUM,USDT
MEXC,CHESS_USDT,CHESS,USDT
MEXC,ZEUS_USDT,ZEUS,USDT
MEXC,MASA_USDT,MASA,USDT
MEXC,OSMO_USDT,OSMO,USDT
MEXC,TLM_USDT,TLM,USDT
MEXC,RLC_USDT,RLC,USDT
MEXC,AZERO_USDT,AZERO,USDT
MEXC,CVX_USDT,CVX,USDT
MEXC,ORCA_USDT,ORCA,USDT
MEXC,TEL_USDT,TEL,USDT
MEXC,ANIME_USDT,ANIME,USDT
MEXC,SANTOS_USDT,SANTOS,USDT
MEXC,FLUX_USDT,FLUX,USDT
MEXC,STPT_USDT,STPT,USDT
MEXC,MUBI_USDT,MUBI,USDT
MEXC,USTC_USDT,USTC,USDT
MEXC,ALT_USDT,ALT,USDT
MEXC,TRU_USDT,TRU,USDT
MEXC,SAROS_USDT,SAROS,USDT
MEXC,LISTA_USDT,LISTA,USDT
MEXC,JUV_USDT,JUV,USDT
MEXC,ONE_USDT,ONE,USDT
MEXC,LRC_USDT,LRC,USDT
MEXC,GM1_USDT,GM1,USDT
MEXC,B2_USDT,B2,USDT
MEXC,PORTO_USDT,PORTO,USDT
MEXC,RAD_USDT,RAD,USDT
MEXC,PRIME_USDT,PRIME,USDT
MEXC,DADDY_USDT,DADDY,USDT
MEXC,RACA_USDT,RACA,USDT
MEXC,CELR_USDT,CELR,USDT
MEXC,BNT_USDT,BNT,USDT
MEXC,VTHO_USDT,VTHO,USDT
MEXC,K_USDT,K,USDT
MEXC,DASH_USDT,DASH,USDT
MEXC,GEAR_USDT,GEAR,USDT
MEXC,WIN_USDT,WIN,USDT
MEXC,ZETA_USDT,ZETA,USDT
MEXC,OGN_USDT,OGN,USDT
MEXC,ILV_USDT,ILV,USDT
MEXC,ARK_USDT,ARK,USDT
MEXC,AXL_USDT,AXL,USDT
MEXC,NAKA_USDT,NAKA,USDT
MEXC,DUSK_USDT,DUSK,USDT
MEXC,XTZ_USDT,XTZ,USDT
MEXC,AMP_USDT,AMP,USDT
MEXC,SKL_USDT,SKL,USDT
MEXC,AIC_USDT,AIC,USDT
MEXC,SOL_USDC,SOL,USDC
MEXC,AVA_USDT,AVA,USDT
MEXC,ALEO_USDT,ALEO,USDT
MEXC,ORAI_USDT,ORAI,USDT
MEXC,SQD_USDT,SQD,USDT
MEXC,AGI_USDT,AGI,USDT
MEXC,DEVVE_USDT,DEVVE,USDT
MEXC,TORN_USDT,TORN,USDT
MEXC,SNEK_USDT,SNEK,USDT
MEXC,FLOW_USDT,FLOW,USDT
MEXC,GLMR_USDT,GLMR,USDT
MEXC,GHST_USDT,GHST,USDT
MEXC,SLING_USDT,SLING,USDT
MEXC,RIF_USDT,RIF,USDT
MEXC,GMX_USDT,GMX,USDT
MEXC,LAVA_USDT,LAVA,USDT
MEXC,COW_USDT,COW,USDT
MEXC,1DOLLAR_USDT,1DOLLAR,USDT
MEXC,SCA_USDT,SCA,USDT
MEXC,ANKR_USDT,ANKR,USDT
MEXC,MOVR_USDT,MOVR,USDT
MEXC,BGSC_USDT,BGSC,USDT
MEXC,CLOUD_USDT,CLOUD,USDT
MEXC,XION_USDT,XION,USDT
MEXC,ROAM_USDT,ROAM,USDT
MEXC,ONT_USDT,ONT,USDT
MEXC,STRAX_USDT,STRAX,USDT
MEXC,ALPH_USDT,ALPH,USDT
MEXC,MDOGS_USDT,MDOGS,USDT
MEXC,HEI_USDT,HEI,USDT
MEXC,IOST_USDT,IOST,USDT
MEXC,FLR_USDT,FLR,USDT
MEXC,PSG_USDT,PSG,USDT
MEXC,NMR_USDT,NMR,USDT
MEXC,ZERO_USDT,ZERO,USDT
MEXC,KAIA_USDT,KAIA,USDT
MEXC,MLN_USDT,MLN,USDT
MEXC,B3_USDT,B3,USDT
MEXC,SCR_USDT,SCR,USDT
MEXC,SLP_USDT,SLP,USDT
MEXC,SOLO_USDT,SOLO,USDT
MEXC,NOS_USDT,NOS,USDT
MEXC,BRISE_USDT,BRISE,USDT
MEXC,DRIFT_USDT,DRIFT,USDT
MEXC,ELX_USDT,ELX,USDT
MEXC,FIO_USDT,FIO,USDT
MEXC,PYR_USDT,PYR,USDT
MEXC,PAIN_USDT,PAIN,USDT
MEXC,GPS_USDT,GPS,USDT
MEXC,JST_USDT,JST,USDT
MEXC,PROM_USDT,PROM,USDT
MEXC,RON_USDT,RON,USDT
MEXC,JOE_USDT,JOE,USDT
MEXC,DEGO_USDT,DEGO,USDT
MEXC,DOLO_USDT,DOLO,USDT
MEXC,OMG_USDT,OMG,USDT
MEXC,CATS_USDT,CATS,USDT
MEXC,BSV_USDT,BSV,USDT
MEXC,BAT_USDT,BAT,USDT
MEXC,SUN_USDT,SUN,USDT
MEXC,SUI_USDC,SUI,USDC
MEXC,NAVX_USDT,NAVX,USDT
MEXC,REI_USDT,REI,USDT
MEXC,HIVE_USDT,HIVE,USDT
MEXC,DGB_USDT,DGB,USDT
MEXC,EUR_USDT,EUR,USDT
MEXC,HFT_USDT,HFT,USDT
MEXC,QUICK_USDT,QUICK,USDT
MEXC,RIZ_USDT,RIZ,USDT
MEXC,STG_USDT,STG,USDT
MEXC,SWFTC_USDT,SWFTC,USDT
MEXC,SLF_USDT,SLF,USDT
MEXC,CITY_USDT,CITY,USDT
MEXC,XCH_USDT,XCH,USDT
MEXC,SPA_USDT,SPA,USDT
MEXC,ACA_USDT,ACA,USDT
MEXC,OXT_USDT,OXT,USDT
MEXC,AMI_USDT,AMI,USDT
MEXC,GODS_USDT,GODS,USDT
MEXC,BICO_USDT,BICO,USDT
MEXC,POLYX_USDT,POLYX,USDT
MEXC,XRP_USDC,XRP,USDC
MEXC,LAT_USDT,LAT,USDT
MEXC,LAZIO_USDT,LAZIO,USDT
MEXC,A8_USDT,A8,USDT
MEXC,COOK_USDT,COOK,USDT
MEXC,LSK_USDT,LSK,USDT
MEXC,F_USDT,F,USDT
MEXC,FXS_USDT,FXS,USDT
MEXC,SFP_USDT,SFP,USDT
MEXC,ZRX_USDT,ZRX,USDT
MEXC,GTC_USDT,GTC,USDT
MEXC,CBK_USDT,CBK,USDT
MEXC,ICX_USDT,ICX,USDT
MEXC,RSS3_USDT,RSS3,USDT
MEXC,DIA_USDT,DIA,USDT
MEXC,BAND_USDT,BAND,USDT
MEXC,CVC_USDT,CVC,USDT
MEXC,CHF_USDT,CHF,USDT
MEXC,XPR_USDT,XPR,USDT
MEXC,AVAIL_USDT,AVAIL,USDT
MEXC,GBP_USDT,GBP,USDT
MEXC,FORTH_USDT,FORTH,USDT
MEXC,XEC_USDT,XEC,USDT
MEXC,IQ_USDT,IQ,USDT
MEXC,ZENT_USDT,ZENT,USDT
MEXC,MOBILE_USDT,MOBILE,USDT
MEXC,LMWR_USDT,LMWR,USDT
MEXC,FAI_USDT,FAI,USDT
MEXC,KNC_USDT,KNC,USDT
MEXC,BAL_USDT,BAL,USDT
MEXC,GLM_USDT,GLM,USDT
MEXC,L3_USDT,L3,USDT
MEXC,MVL_USDT,MVL,USDT
MEXC,ZRC_USDT,ZRC,USDT
MEXC,WILD_USDT,WILD,USDT
MEXC,DOGE_USDC,DOGE,USDC
MEXC,GOMINING_USDT,GOMINING,USDT
MEXC,JPY_USDT,JPY,USDT
MEXC,USDC_USDT,USDC,USDT
MEXC,MTL_USDT,MTL,USDT
MEXC,T_USDT,T,USDT
MEXC,BLAST_USDT,BLAST,USDT
MEXC,AUD_USDT,AUD,USDT
MEXC,ALCX_USDT,ALCX,USDT
MEXC,ZKJ_USDT,ZKJ,USDT
MEXC,PEPE_USDC,PEPE,USDC
MEXC,IDEX_USDT,IDEX,USDT
MEXC,VIC_USDT,VIC,USDT
MEXC,ONG_USDT,ONG,USDT
MEXC,GNO_USDT,GNO,USDT
MEXC,SHX_USDT,SHX,USDT
MEXC,SYS_USDT,SYS,USDT
MEXC,TLOS_USDT,TLOS,USDT
MEXC,BOBA_USDT,BOBA,USDT
MEXC,ACS_USDT,ACS,USDT
MEXC,XNO_USDT,XNO,USDT
MEXC,STEEM_USDT,STEEM,USDT
MEXC,TAIKO_USDT,TAIKO,USDT
MEXC,ADA_USDC,ADA,USDC
MEXC,CTC_USDT,CTC,USDT
MEXC,QI_USDT,QI,USDT
MEXC,PNUT_USDC,PNUT,USDC
MEXC,SC_USDT,SC,USDT
MEXC,VON_USDT,VON,USDT
MEXC,NEXO_USDT,NEXO,USDT
MEXC,AVL_USDT,AVL,USDT
MEXC,DATA_USDT,DATA,USDT
MEXC,PIVX_USDT,PIVX,USDT
MEXC,BRL_USDT,BRL,USDT
MEXC,HBAR_USDC,HBAR,USDC
MEXC,CARV_USDT,CARV,USDT
MEXC,SD_USDT,SD,USDT
MEXC,OMI_USDT,OMI,USDT
MEXC,XEM_USDT,XEM,USDT
MEXC,WIF_USDC,WIF,USDC
MEXC,TFUEL_USDT,TFUEL,USDT
MEXC,CAD_USDT,CAD,USDT
MEXC,GST_USDT,GST,USDT
MEXC,SWEAT_USDT,SWEAT,USDT
MEXC,G_USDT,G,USDT
MEXC,RIFSOL_USDT,RIFSOL,USDT
MEXC,ACX_USDT,ACX,USDT
MEXC,OBT_USDT,OBT,USDT
MEXC,NFT_USDT,NFT,USDT
MEXC,LTC_USDC,LTC,USDC
MEXC,SNT_USDT,SNT,USDT
MEXC,FTN_USDT,FTN,USDT
MEXC,LINK_USDC,LINK,USDC
MEXC,DCR_USDT,DCR,USDT
MEXC,TRUMP_USDC,TRUMP,USDC
MEXC,WAXP_USDT,WAXP,USDT
MEXC,REQ_USDT,REQ,USDT
MEXC,ORBS_USDT,ORBS,USDT
MEXC,ORDER_USDT,ORDER,USDT
MEXC,DBR_USDT,DBR,USDT
MEXC,WMTX_USDT,WMTX,USDT
MEXC,SERAPH_USDT,SERAPH,USDT
MEXC,ONDO_USDC,ONDO,USDC
MEXC,MDT_USDT,MDT,USDT
MEXC,FARM_USDT,FARM,USDT
MEXC,MBL_USDT,MBL,USDT
MEXC,AVAX_USDC,AVAX,USDC
MEXC,WLD_USDC,WLD,USDC
MEXC,TRY_USDT,TRY,USDT
MEXC,ARB_USDC,ARB,USDC
MEXC,POWR_USDT,POWR,USDT
MEXC,WAN_USDT,WAN,USDT
MEXC,ETHFI_USDC,ETHFI,USDC
MEXC,KMD_USDT,KMD,USDT
MEXC,TEVA_USDT,TEVA,USDT
MEXC,AO_USDT,AO,USDT
MEXC,BNBCARD_USDT,BNBCARD,USDT
MEXC,XLM_USDC,XLM,USDC
MEXC,1000BONK_USDC,1000BONK,USDC
MEXC,SHIB_USDC,SHIB,USDC
MEXC,POPCAT_USDC,POPCAT,USDC
MEXC,BOME_USDC,BOME,USDC
MEXC,ENA_USDC,ENA,USDC
MEXC,AURORA_USDT,AURORA,USDT
MEXC,TAT_USDT,TAT,USDT
MEXC,TIA_USDC,TIA,USDC
MEXC,CHEX_USDT,CHEX,USDT
MEXC,CRV_USDC,CRV,USDC
MEXC,BNB_USDC,BNB,USDC
MEXC,KAITO_USDC,KAITO,USDC
MEXC,NEAR_USDC,NEAR,USDC
MEXC,DOT_USDC,DOT,USDC
MEXC,ETC_USDC,ETC,USDC
MEXC,CATTON_USDT,CATTON,USDT
MEXC,BCH_USDC,BCH,USDC
MEXC,RADAR_USDT,RADAR,USDT
MEXC,NRN_USDT,NRN,USDT
MEXC,NEON_USDT,NEON,USDT
MEXC,FIL_USDC,FIL,USDC
MEXC,IP_USDC,IP,USDC
MEXC,ORDI_USDC,ORDI,USDC
MEXC,NEO_USDC,NEO,USDC
OKX,BTC-USD-SWAP,BTC,USD
OKX,ETH-USD-SWAP,ETH,USD
OKX,SOL-USD-SWAP,SOL,USD
OKX,TON-USD-SWAP,TON,USD
OKX,DOGE-USD-SWAP,DOGE,USD
OKX,XRP-USD-SWAP,XRP,USD
OKX,ADA-USD-SWAP,ADA,USD
OKX,ALGO-USD-SWAP,ALGO,USD
OKX,ATOM-USD-SWAP,ATOM,USD
OKX,AVAX-USD-SWAP,AVAX,USD
OKX,BCH-USD-SWAP,BCH,USD
OKX,BSV-USD-SWAP,BSV,USD
OKX,CRV-USD-SWAP,CRV,USD
OKX,DOT-USD-SWAP,DOT,USD
OKX,EOS-USD-SWAP,EOS,USD
OKX,ETC-USD-SWAP,ETC,USD
OKX,FIL-USD-SWAP,FIL,USD
OKX,LINK-USD-SWAP,LINK,USD
OKX,LTC-USD-SWAP,LTC,USD
OKX,MANA-USD-SWAP,MANA,USD
OKX,NEO-USD-SWAP,NEO,USD
OKX,OP-USD-SWAP,OP,USD
OKX,SAND-USD-SWAP,SAND,USD
OKX,SUI-USD-SWAP,SUI,USD
OKX,SUSHI-USD-SWAP,SUSHI,USD
OKX,THETA-USD-SWAP,THETA,USD
OKX,TRX-USD-SWAP,TRX,USD
OKX,UNI-USD-SWAP,UNI,USD
OKX,XLM-USD-SWAP,XLM,USD
OKX,YFI-USD-SWAP,YFI,USD
OKX,BTC-USDT-SWAP,BTC,USDT
OKX,ETH-USDT-SWAP,ETH,USDT
OKX,SOL-USDT-SWAP,SOL,USDT
OKX,TON-USDT-SWAP,TON,USDT
OKX,DOGE-USDT-SWAP,DOGE,USDT
OKX,XRP-USDT-SWAP,XRP,USDT
OKX,MOODENG-USDT-SWAP,MOODENG,USDT
OKX,PEPE-USDT-SWAP,PEPE,USDT
OKX,TRUMP-USDT-SWAP,TRUMP,USDT
OKX,1INCH-USDT-SWAP,1INCH,USDT
OKX,AAVE-USDT-SWAP,AAVE,USDT
OKX,ACE-USDT-SWAP,ACE,USDT
OKX,ACH-USDT-SWAP,ACH,USDT
OKX,ACT-USDT-SWAP,ACT,USDT
OKX,ADA-USDT-SWAP,ADA,USDT
OKX,AEVO-USDT-SWAP,AEVO,USDT
OKX,AGLD-USDT-SWAP,AGLD,USDT
OKX,AI16Z-USDT-SWAP,AI16Z,USDT
OKX,AIDOGE-USDT-SWAP,AIDOGE,USDT
OKX,AIXBT-USDT-SWAP,AIXBT,USDT
OKX,ALCH-USDT-SWAP,ALCH,USDT
OKX,ALGO-USDT-SWAP,ALGO,USDT
OKX,ALPHA-USDT-SWAP,ALPHA,USDT
OKX,ANIME-USDT-SWAP,ANIME,USDT
OKX,APE-USDT-SWAP,APE,USDT
OKX,API3-USDT-SWAP,API3,USDT
OKX,APT-USDT-SWAP,APT,USDT
OKX,AR-USDT-SWAP,AR,USDT
OKX,ARB-USDT-SWAP,ARB,USDT
OKX,ARC-USDT-SWAP,ARC,USDT
OKX,ARKM-USDT-SWAP,ARKM,USDT
OKX,ATH-USDT-SWAP,ATH,USDT
OKX,ATOM-USDT-SWAP,ATOM,USDT
OKX,AUCTION-USDT-SWAP,AUCTION,USDT
OKX,AVAX-USDT-SWAP,AVAX,USDT
OKX,AVAAI-USDT-SWAP,AVAAI,USDT
OKX,AXS-USDT-SWAP,AXS,USDT
OKX,BABY-USDT-SWAP,BABY,USDT
OKX,BADGER-USDT-SWAP,BADGER,USDT
OKX,BAL-USDT-SWAP,BAL,USDT
OKX,BAND-USDT-SWAP,BAND,USDT
OKX,BAT-USDT-SWAP,BAT,USDT
OKX,BCH-USDT-SWAP,BCH,USDT
OKX,BERA-USDT-SWAP,BERA,USDT
OKX,BICO-USDT-SWAP,BICO,USDT
OKX,BIGTIME-USDT-SWAP,BIGTIME,USDT
OKX,BIO-USDT-SWAP,BIO,USDT
OKX,BLUR-USDT-SWAP,BLUR,USDT
OKX,BNB-USDT-SWAP,BNB,USDT
OKX,BNT-USDT-SWAP,BNT,USDT
OKX,BOME-USDT-SWAP,BOME,USDT
OKX,BONK-USDT-SWAP,BONK,USDT
OKX,BR-USDT-SWAP,BR,USDT
OKX,BRETT-USDT-SWAP,BRETT,USDT
OKX,BSV-USDT-SWAP,BSV,USDT
OKX,BUZZ-USDT-SWAP,BUZZ,USDT
OKX,CAT-USDT-SWAP,CAT,USDT
OKX,CATI-USDT-SWAP,CATI,USDT
OKX,CELO-USDT-SWAP,CELO,USDT
OKX,CETUS-USDT-SWAP,CETUS,USDT
OKX,CFX-USDT-SWAP,CFX,USDT
OKX,CHZ-USDT-SWAP,CHZ,USDT
OKX,COMP-USDT-SWAP,COMP,USDT
OKX,COOKIE-USDT-SWAP,COOKIE,USDT
OKX,CORE-USDT-SWAP,CORE,USDT
OKX,CRO-USDT-SWAP,CRO,USDT
OKX,CRV-USDT-SWAP,CRV,USDT
OKX,CSPR-USDT-SWAP,CSPR,USDT
OKX,CTC-USDT-SWAP,CTC,USDT
OKX,CVC-USDT-SWAP,CVC,USDT
OKX,CVX-USDT-SWAP,CVX,USDT
OKX,DEGEN-USDT-SWAP,DEGEN,USDT
OKX,DGB-USDT-SWAP,DGB,USDT
OKX,DOGS-USDT-SWAP,DOGS,USDT
OKX,DOG-USDT-SWAP,DOG,USDT
OKX,DOT-USDT-SWAP,DOT,USDT
OKX,DUCK-USDT-SWAP,DUCK,USDT
OKX,DYDX-USDT-SWAP,DYDX,USDT
OKX,EGLD-USDT-SWAP,EGLD,USDT
OKX,EIGEN-USDT-SWAP,EIGEN,USDT
OKX,ENJ-USDT-SWAP,ENJ,USDT
OKX,ENS-USDT-SWAP,ENS,USDT
OKX,EOS-USDT-SWAP,EOS,USDT
OKX,ETC-USDT-SWAP,ETC,USDT
OKX,ETHW-USDT-SWAP,ETHW,USDT
OKX,ETHFI-USDT-SWAP,ETHFI,USDT
OKX,FARTCOIN-USDT-SWAP,FARTCOIN,USDT
OKX,FIL-USDT-SWAP,FIL,USDT
OKX,FLM-USDT-SWAP,FLM,USDT
OKX,FLOKI-USDT-SWAP,FLOKI,USDT
OKX,FLOW-USDT-SWAP,FLOW,USDT
OKX,FOXY-USDT-SWAP,FOXY,USDT
OKX,FXS-USDT-SWAP,FXS,USDT
OKX,GALA-USDT-SWAP,GALA,USDT
OKX,GAS-USDT-SWAP,GAS,USDT
OKX,GLM-USDT-SWAP,GLM,USDT
OKX,GMT-USDT-SWAP,GMT,USDT
OKX,GMX-USDT-SWAP,GMX,USDT
OKX,GOAT-USDT-SWAP,GOAT,USDT
OKX,GODS-USDT-SWAP,GODS,USDT
OKX,GPS-USDT-SWAP,GPS,USDT
OKX,GRASS-USDT-SWAP,GRASS,USDT
OKX,GRIFFAIN-USDT-SWAP,GRIFFAIN,USDT
OKX,GRT-USDT-SWAP,GRT,USDT
OKX,GUN-USDT-SWAP,GUN,USDT
OKX,HBAR-USDT-SWAP,HBAR,USDT
OKX,HMSTR-USDT-SWAP,HMSTR,USDT
OKX,HYPE-USDT-SWAP,HYPE,USDT
OKX,ICP-USDT-SWAP,ICP,USDT
OKX,ICX-USDT-SWAP,ICX,USDT
OKX,ID-USDT-SWAP,ID,USDT
OKX,IMX-USDT-SWAP,IMX,USDT
OKX,INIT-USDT-SWAP,INIT,USDT
OKX,INJ-USDT-SWAP,INJ,USDT
OKX,IOST-USDT-SWAP,IOST,USDT
OKX,IOTA-USDT-SWAP,IOTA,USDT
OKX,IP-USDT-SWAP,IP,USDT
OKX,J-USDT-SWAP,J,USDT
OKX,JELLYJELLY-USDT-SWAP,JELLYJELLY,USDT
OKX,JOE-USDT-SWAP,JOE,USDT
OKX,JST-USDT-SWAP,JST,USDT
OKX,JTO-USDT-SWAP,JTO,USDT
OKX,JUP-USDT-SWAP,JUP,USDT
OKX,KAITO-USDT-SWAP,KAITO,USDT
OKX,KNC-USDT-SWAP,KNC,USDT
OKX,KSM-USDT-SWAP,KSM,USDT
OKX,LAYER-USDT-SWAP,LAYER,USDT
OKX,LDO-USDT-SWAP,LDO,USDT
OKX,LINK-USDT-SWAP,LINK,USDT
OKX,LOOKS-USDT-SWAP,LOOKS,USDT
OKX,LPT-USDT-SWAP,LPT,USDT
OKX,LQTY-USDT-SWAP,LQTY,USDT
OKX,LRC-USDT-SWAP,LRC,USDT
OKX,LSK-USDT-SWAP,LSK,USDT
OKX,LTC-USDT-SWAP,LTC,USDT
OKX,LUNA-USDT-SWAP,LUNA,USDT
OKX,LUNC-USDT-SWAP,LUNC,USDT
OKX,MAGIC-USDT-SWAP,MAGIC,USDT
OKX,MAJOR-USDT-SWAP,MAJOR,USDT
OKX,MANA-USDT-SWAP,MANA,USDT
OKX,MASK-USDT-SWAP,MASK,USDT
OKX,ME-USDT-SWAP,ME,USDT
OKX,MEME-USDT-SWAP,MEME,USDT
OKX,MEMEFI-USDT-SWAP,MEMEFI,USDT
OKX,MERL-USDT-SWAP,MERL,USDT
OKX,METIS-USDT-SWAP,METIS,USDT
OKX,MEW-USDT-SWAP,MEW,USDT
OKX,MINA-USDT-SWAP,MINA,USDT
OKX,MKR-USDT-SWAP,MKR,USDT
OKX,MORPHO-USDT-SWAP,MORPHO,USDT
OKX,MOVR-USDT-SWAP,MOVR,USDT
OKX,MOVE-USDT-SWAP,MOVE,USDT
OKX,NC-USDT-SWAP,NC,USDT
OKX,NEAR-USDT-SWAP,NEAR,USDT
OKX,NEIROETH-USDT-SWAP,NEIROETH,USDT
OKX,NEIRO-USDT-SWAP,NEIRO,USDT
OKX,NEO-USDT-SWAP,NEO,USDT
OKX,NFT-USDT-SWAP,NFT,USDT
OKX,NIL-USDT-SWAP,NIL,USDT
OKX,NMR-USDT-SWAP,NMR,USDT
OKX,NOT-USDT-SWAP,NOT,USDT
OKX,OL-USDT-SWAP,OL,USDT
OKX,OM-USDT-SWAP,OM,USDT
OKX,ONDO-USDT-SWAP,ONDO,USDT
OKX,ONE-USDT-SWAP,ONE,USDT
OKX,ONT-USDT-SWAP,ONT,USDT
OKX,OP-USDT-SWAP,OP,USDT
OKX,ORBS-USDT-SWAP,ORBS,USDT
OKX,ORDI-USDT-SWAP,ORDI,USDT
OKX,PARTI-USDT-SWAP,PARTI,USDT
OKX,PENGU-USDT-SWAP,PENGU,USDT
OKX,PEOPLE-USDT-SWAP,PEOPLE,USDT
OKX,PERP-USDT-SWAP,PERP,USDT
OKX,PIPPIN-USDT-SWAP,PIPPIN,USDT
OKX,PLUME-USDT-SWAP,PLUME,USDT
OKX,PNUT-USDT-SWAP,PNUT,USDT
OKX,POL-USDT-SWAP,POL,USDT
OKX,POPCAT-USDT-SWAP,POPCAT,USDT
OKX,PRCL-USDT-SWAP,PRCL,USDT
OKX,PROMPT-USDT-SWAP,PROMPT,USDT
OKX,PUFFER-USDT-SWAP,PUFFER,USDT
OKX,PYTH-USDT-SWAP,PYTH,USDT
OKX,QTUM-USDT-SWAP,QTUM,USDT
OKX,RAY-USDT-SWAP,RAY,USDT
OKX,RDNT-USDT-SWAP,RDNT,USDT
OKX,RENDER-USDT-SWAP,RENDER,USDT
OKX,RON-USDT-SWAP,RON,USDT
OKX,RSR-USDT-SWAP,RSR,USDT
OKX,RVN-USDT-SWAP,RVN,USDT
OKX,S-USDT-SWAP,S,USDT
OKX,SAND-USDT-SWAP,SAND,USDT
OKX,SATS-USDT-SWAP,SATS,USDT
OKX,SCR-USDT-SWAP,SCR,USDT
OKX,SHELL-USDT-SWAP,SHELL,USDT
OKX,SHIB-USDT-SWAP,SHIB,USDT
OKX,SIGN-USDT-SWAP,SIGN,USDT
OKX,SLERF-USDT-SWAP,SLERF,USDT
OKX,SLP-USDT-SWAP,SLP,USDT
OKX,SNX-USDT-SWAP,SNX,USDT
OKX,SOLV-USDT-SWAP,SOLV,USDT
OKX,SONIC-USDT-SWAP,SONIC,USDT
OKX,SSV-USDT-SWAP,SSV,USDT
OKX,STORJ-USDT-SWAP,STORJ,USDT
OKX,STRK-USDT-SWAP,STRK,USDT
OKX,STX-USDT-SWAP,STX,USDT
OKX,SUI-USDT-SWAP,SUI,USDT
OKX,SUNDOG-USDT-SWAP,SUNDOG,USDT
OKX,SUSHI-USDT-SWAP,SUSHI,USDT
OKX,SWARMS-USDT-SWAP,SWARMS,USDT
OKX,SWEAT-USDT-SWAP,SWEAT,USDT
OKX,SWELL-USDT-SWAP,SWELL,USDT
OKX,T-USDT-SWAP,T,USDT
OKX,TAO-USDT-SWAP,TAO,USDT
OKX,THETA-USDT-SWAP,THETA,USDT
OKX,TIA-USDT-SWAP,TIA,USDT
OKX,TNSR-USDT-SWAP,TNSR,USDT
OKX,TRB-USDT-SWAP,TRB,USDT
OKX,TRX-USDT-SWAP,TRX,USDT
OKX,TURBO-USDT-SWAP,TURBO,USDT
OKX,ULTI-USDT-SWAP,ULTI,USDT
OKX,UMA-USDT-SWAP,UMA,USDT
OKX,UNI-USDT-SWAP,UNI,USDT
OKX,USDC-USDT-SWAP,USDC,USDT
OKX,USTC-USDT-SWAP,USTC,USDT
OKX,UXLINK-USDT-SWAP,UXLINK,USDT
OKX,VANA-USDT-SWAP,VANA,USDT
